time_s,target_azimuth_deg,target_elevation_deg,huskylens_x_center_px,huskylens_y_center_px,pixel_error_x_px,pixel_error_y_px,azimuth_direction_error_deg,elevation_direction_error_deg,filtered_azimuth_error_deg,filtered_elevation_error_deg,commanded_azimuth_deg,commanded_elevation_deg,azimuth_deg,elevation_deg,azimuth_speed_dps,elevation_speed_dps,boresight_error_deg,locked,camera_detected,human_detected,laser_enabled
225.48000,119.92801,30.03303,160.27297,119.77668,0.27297,-0.22332,0.04690,-0.03907,0.04539,-0.00901,119.92648,30.06310,119.88109,30.07211,0.00000,0.00000,0.04628,true,true,false,true
225.49000,119.87720,29.98428,159.97735,119.49811,-0.02265,-0.50189,-0.00389,-0.08776,0.03493,-0.02572,119.91603,30.04639,119.88109,30.07211,0.00000,0.00000,0.04338,true,true,false,true
225.50000,119.83490,30.06781,159.73124,119.97542,-0.26876,-0.02458,-0.04618,-0.00430,0.01772,-0.02117,119.89882,30.05094,119.88109,30.07211,0.00000,0.00000,0.02761,true,true,false,true
225.51000,119.82752,30.21829,159.68830,120.83531,-0.31170,0.83531,-0.05350,0.14598,0.00261,0.01429,119.88371,30.08640,119.88109,30.07211,0.00000,0.00000,0.01453,true,true,false,true
225.52000,119.91182,29.92233,160.17877,119.14411,0.17877,-0.85589,0.03068,-0.14957,0.00857,-0.02048,119.88966,30.05164,119.88109,30.07211,0.00000,0.00000,0.02220,true,true,false,true
225.53000,119.75120,30.05428,159.24425,119.89811,-0.75575,-0.10189,-0.12977,-0.01781,-0.02078,-0.01991,119.86031,30.05220,119.88109,30.07211,0.00000,0.00000,0.02878,true,true,false,true
225.54000,119.92665,30.29356,160.26505,121.26542,0.26505,1.26542,0.04546,0.22098,-0.00673,0.03120,119.87436,30.10331,119.88109,30.07211,0.00000,0.00000,0.03192,true,true,false,true
225.55000,119.95874,30.22351,160.45176,120.86514,0.45176,0.86514,0.07753,0.15118,0.01115,0.05666,119.89224,30.12877,119.88109,30.07211,0.00000,0.00000,0.05774,true,true,false,true
225.56000,119.97485,30.17668,160.54549,120.59754,0.54549,0.59754,0.09366,0.10446,0.02866,0.06680,119.90975,30.13891,119.88109,30.07211,0.00000,0.00000,0.07269,true,true,false,true
225.57000,119.79872,29.96591,159.52073,119.39314,-0.47927,-0.60686,-0.08229,-0.10609,0.00512,0.03012,119.88621,30.10223,119.88109,30.07211,0.00000,0.00000,0.03055,true,true,false,true
225.58000,119.86206,30.07518,159.88926,120.01754,-0.11074,0.01754,-0.01903,0.00307,-0.00001,0.02438,119.88109,30.09649,119.88109,30.07211,0.00000,0.00000,0.02438,true,true,false,true
225.59000,119.83473,29.94503,159.73025,119.27382,-0.26975,-0.72618,-0.04631,-0.12693,-0.00983,-0.00773,119.87126,30.06439,119.88109,30.07211,0.00000,0.00000,0.01250,true,true,false,true
225.60000,119.92651,29.98110,160.26424,119.47994,0.26424,-0.52006,0.04538,-0.09093,0.00188,-0.02538,119.88298,30.04673,119.88109,30.07211,0.00000,0.00000,0.02545,true,true,false,true
225.61000,119.81848,30.03641,159.63570,119.79599,-0.36430,-0.20401,-0.06259,-0.03568,-0.01180,-0.02757,119.86930,30.04454,119.88109,30.07211,0.00000,0.00000,0.02998,true,true,false,true
225.62000,119.84083,29.99165,159.76574,119.54022,-0.23426,-0.45978,-0.04023,-0.08040,-0.01783,-0.03878,119.86326,30.03333,119.88109,30.07211,0.00000,0.00000,0.04268,true,true,false,true
225.63000,119.88550,30.09460,160.02564,120.12851,0.02564,0.12851,0.00441,0.02248,-0.01311,-0.02578,119.86798,30.04633,119.88109,30.07211,0.00000,0.00000,0.02892,true,true,false,true
225.64000,119.83973,30.08659,159.75934,120.08274,-0.24066,0.08274,-0.04135,0.01447,-0.01910,-0.01724,119.86199,30.05487,119.88109,30.07211,0.00000,0.00000,0.02573,true,true,false,true
225.65000,119.86734,30.12233,159.91998,120.28697,-0.08002,0.28697,-0.01375,0.05020,-0.01797,-0.00293,119.86313,30.06918,119.88109,30.07211,0.00000,0.00000,0.01820,true,true,false,true
225.66000,119.88965,30.01264,160.04978,119.66017,0.04978,-0.33983,0.00855,-0.05944,-0.01234,-0.01492,119.86875,30.05719,119.88109,30.07211,0.00000,0.00000,0.01936,true,true,false,true
225.67000,120.02520,30.09191,160.83844,120.11314,0.83844,0.11314,0.14396,0.01978,0.02082,-0.00756,119.90192,30.06455,119.88109,30.07211,0.00000,0.00000,0.02215,true,true,false,true
225.68000,120.09327,30.12993,161.23448,120.33039,1.23448,0.33039,0.21185,0.05773,0.06135,0.00630,119.94245,30.07841,119.88109,30.07211,0.00000,0.00000,0.06168,true,true,false,true
225.69000,119.99834,30.19903,160.68216,120.72525,0.68216,0.72525,0.11710,0.12677,0.07318,0.03186,119.95428,30.10397,119.88109,30.07211,0.00000,0.00000,0.07982,true,true,false,true
225.70000,119.86985,29.90405,159.93458,119.03965,-0.06542,-0.96035,-0.01123,-0.16779,0.05527,-0.01050,119.93637,30.06161,119.88109,30.07211,0.00000,0.00000,0.05626,true,true,false,true
225.71000,119.86172,30.18375,159.88728,120.63794,-0.11272,0.63794,-0.01935,0.11152,0.03944,0.01539,119.92053,30.08750,119.88109,30.07211,0.00000,0.00000,0.04233,true,true,false,true
225.72000,119.93472,30.08910,160.31201,120.09708,0.31201,0.09708,0.05361,0.01698,0.04244,0.01572,119.92354,30.08784,119.88109,30.07211,0.00000,0.00000,0.04526,true,true,false,true
225.73000,119.87272,30.07296,159.95128,120.00485,-0.04872,0.00485,-0.00837,0.00085,0.03166,0.01257,119.91276,30.08468,119.88109,30.07211,0.00000,0.00000,0.03407,true,true,false,true
225.74000,119.85559,30.12582,159.85161,120.30691,-0.14839,0.30691,-0.02549,0.05368,0.01954,0.02129,119.90063,30.09340,119.88109,30.07211,0.00000,0.00000,0.02890,true,true,false,true
225.75000,119.79697,30.12420,159.51055,120.29765,-0.48945,0.29765,-0.08407,0.05206,-0.00245,0.02782,119.87865,30.09993,119.88109,30.07211,0.00000,0.00000,0.02793,true,true,false,true
225.76000,119.93451,29.83974,160.31079,118.67217,0.31079,-1.32783,0.05330,-0.23186,0.00938,-0.02728,119.89047,30.04483,119.88109,30.07211,0.00000,0.00000,0.02885,true,true,false,true
225.77000,119.76988,30.01189,159.35294,119.65588,-0.64706,-0.34412,-0.11112,-0.06017,-0.01619,-0.03426,119.86491,30.03785,119.88109,30.07211,0.00000,0.00000,0.03789,true,true,false,true
225.78000,119.93642,30.00058,160.32190,119.59125,0.32190,-0.40875,0.05529,-0.07148,-0.00102,-0.04216,119.88007,30.02996,119.88109,30.07211,0.00000,0.00000,0.04217,true,true,false,true
225.79000,119.85003,30.03662,159.81927,119.79719,-0.18073,-0.20281,-0.03105,-0.03548,-0.00739,-0.04074,119.87370,30.03137,119.88109,30.07211,0.00000,0.00000,0.04140,true,true,false,true
225.80000,119.89104,30.01446,160.05787,119.67057,0.05787,-0.32943,0.00994,-0.05762,-0.00372,-0.04432,119.87738,30.02779,119.88109,30.07211,0.00000,0.00000,0.04448,true,true,false,true
225.81000,119.89970,30.08368,160.10825,120.06611,0.10825,0.06611,0.01860,0.01157,0.00102,-0.03246,119.88211,30.03965,119.88109,30.07211,0.00000,0.00000,0.03248,true,true,false,true
225.82000,119.89664,30.13756,160.09045,120.37399,0.09045,0.37399,0.01554,0.06541,0.00410,-0.01170,119.88519,30.06041,119.88109,30.07211,0.00000,0.00000,0.01239,true,true,false,true
225.83000,119.87295,30.16214,159.95262,120.51445,-0.04738,0.51445,-0.00814,0.08995,0.00150,0.00987,119.88260,30.08198,119.88109,30.07211,0.00000,0.00000,0.00998,true,true,false,true
225.84000,119.83646,29.99476,159.74031,119.55799,-0.25969,-0.44201,-0.04460,-0.07729,-0.00828,-0.00862,119.87282,30.06349,119.88109,30.07211,0.00000,0.00000,0.01195,true,true,false,true
225.85000,119.95473,30.07941,160.42843,120.04171,0.42843,0.04171,0.07360,0.00730,0.00909,-0.00525,119.89019,30.06687,119.88109,30.07211,0.00000,0.00000,0.01050,true,true,false,true
225.86000,119.96706,29.94295,160.50017,119.26194,0.50017,-0.73806,0.08586,-0.12900,0.02538,-0.03150,119.90648,30.04061,119.88109,30.07211,0.00000,0.00000,0.04046,true,true,false,true
225.87000,119.91680,30.01535,160.20775,119.67565,0.20775,-0.32435,0.03569,-0.05673,0.02757,-0.03686,119.90866,30.03525,119.88109,30.07211,0.00000,0.00000,0.04603,true,true,false,true
225.88000,119.79069,29.96082,159.47401,119.36405,-0.52599,-0.63595,-0.09031,-0.11117,0.00256,-0.05262,119.88365,30.01949,119.88109,30.07211,0.00000,0.00000,0.05269,true,true,false,true
225.89000,119.85932,30.01297,159.87332,119.66205,-0.12668,-0.33795,-0.02176,-0.05911,-0.00260,-0.05400,119.87849,30.01811,119.88109,30.07211,0.00000,0.00000,0.05406,true,true,false,true
225.90000,120.05116,30.14113,160.98948,120.39439,0.98948,0.39439,0.16986,0.06893,0.03399,-0.02792,119.91508,30.04419,119.88109,30.07211,0.00000,0.00000,0.04398,true,true,false,true
225.91000,119.84802,30.01417,159.80757,119.66891,-0.19243,-0.33109,-0.03306,-0.05791,0.01976,-0.03428,119.90086,30.03783,119.88109,30.07211,0.00000,0.00000,0.03957,true,true,false,true
225.92000,119.82565,30.16431,159.67742,120.52685,-0.32258,0.52685,-0.05540,0.09212,0.00382,-0.00746,119.88491,30.06465,119.88109,30.07211,0.00000,0.00000,0.00838,true,true,false,true
225.93000,119.96307,29.96292,160.47695,119.37605,0.47695,-0.62395,0.08189,-0.10908,0.02038,-0.02902,119.90148,30.04309,119.88109,30.07211,0.00000,0.00000,0.03546,true,true,false,true
225.94000,119.82725,30.10896,159.68673,120.21057,-0.31327,0.21057,-0.05382,0.03683,0.00464,-0.01505,119.88573,30.05706,119.88109,30.07211,0.00000,0.00000,0.01575,true,true,false,true
225.95000,119.88746,29.81689,160.03704,118.54159,0.03704,-1.45841,0.00635,-0.25460,0.00500,-0.06588,119.88610,30.00623,119.88109,30.07211,0.00000,0.00000,0.06607,true,true,false,true
225.96000,119.91520,30.01125,160.19844,119.65222,0.19844,-0.34778,0.03409,-0.06083,0.01117,-0.06480,119.89227,30.00731,119.88109,30.07211,0.00000,0.00000,0.06576,true,true,false,true
225.97000,119.97248,30.15854,160.53170,120.49388,0.53170,0.49388,0.09131,0.08636,0.02818,-0.03273,119.90927,30.03938,119.88109,30.07211,0.00000,0.00000,0.04319,true,true,false,true
225.98000,119.96372,30.03233,160.48073,119.77268,0.48073,-0.22732,0.08258,-0.03976,0.03972,-0.03422,119.92081,30.03789,119.88109,30.07211,0.00000,0.00000,0.05243,true,true,false,true
225.99000,119.81989,30.04659,159.64391,119.85417,-0.35609,-0.14583,-0.06118,-0.02551,0.01831,-0.03237,119.89940,30.03974,119.88109,30.07211,0.00000,0.00000,0.03719,true,true,false,true
226.00000,119.92979,30.00392,160.28332,119.61034,0.28332,-0.38966,0.04866,-0.06815,0.02475,-0.03996,119.90585,30.03215,119.88109,30.07211,0.00000,0.00000,0.04701,true,true,false,true
226.01000,119.84877,30.11411,159.81193,120.23999,-0.18807,0.23999,-0.03231,0.04198,0.01264,-0.02258,119.89374,30.04953,119.88109,30.07211,0.00000,0.00000,0.02588,true,true,false,true
226.02000,119.95495,30.07749,160.42971,120.03074,0.42971,0.03074,0.07382,0.00538,0.02562,-0.01665,119.90672,30.05547,119.88109,30.07211,0.00000,0.00000,0.03056,true,true,false,true
226.03000,119.97219,29.98069,160.53001,119.47759,0.53001,-0.52241,0.09102,-0.09134,0.03950,-0.03249,119.92059,30.03962,119.88109,30.07211,0.00000,0.00000,0.05115,true,true,false,true
226.04000,119.99583,30.11505,160.66756,120.24537,0.66756,0.24537,0.11464,0.04290,0.05544,-0.01650,119.93654,30.05561,119.88109,30.07211,0.00000,0.00000,0.05784,true,true,false,true
226.05000,119.95181,30.14127,160.41144,120.39519,0.41144,0.39519,0.07067,0.06911,0.05867,0.00167,119.93977,30.07378,119.88109,30.07211,0.00000,0.00000,0.05870,true,true,false,true
226.06000,119.88738,30.15692,160.03657,120.48462,0.03657,0.48462,0.00628,0.08474,0.04756,0.01929,119.92865,30.09140,119.88109,30.07211,0.00000,0.00000,0.05132,true,true,false,true
226.07000,119.80922,30.01311,159.58183,119.66285,-0.41817,-0.33715,-0.07183,-0.05897,0.02222,0.00269,119.90332,30.07480,119.88109,30.07211,0.00000,0.00000,0.02239,true,true,false,true
226.08000,119.82521,30.24675,159.67486,120.99794,-0.32514,0.99794,-0.05579,0.17435,0.00567,0.03911,119.88677,30.11122,119.88109,30.07211,0.00000,0.00000,0.03952,true,true,false,true
226.09000,119.87523,30.05801,159.96588,119.91942,-0.03412,-0.08058,-0.00586,-0.01410,0.00322,0.02782,119.88432,30.09993,119.88109,30.07211,0.00000,0.00000,0.02801,true,true,false,true
226.10000,120.05188,29.99485,160.99367,119.55851,0.99367,-0.44149,0.17057,-0.07716,0.03873,0.00555,119.91983,30.07766,119.88109,30.07211,0.00000,0.00000,0.03913,true,true,false,true
226.11000,119.93372,29.98129,160.30619,119.48102,0.30619,-0.51898,0.05258,-0.09074,0.04167,-0.01488,119.92276,30.05723,119.88109,30.07211,0.00000,0.00000,0.04425,true,true,false,true
226.12000,119.90477,30.00135,160.13775,119.59565,0.13775,-0.40435,0.02366,-0.07071,0.03785,-0.02673,119.91894,30.04538,119.88109,30.07211,0.00000,0.00000,0.04634,true,true,false,true
226.13000,120.08462,30.11795,161.18415,120.26194,1.18415,0.26194,0.20322,0.04577,0.07294,-0.01135,119.95403,30.06076,119.88109,30.07211,0.00000,0.00000,0.07382,true,true,false,true
226.14000,119.85725,29.93273,159.86127,119.20354,-0.13873,-0.79646,-0.02381,-0.13920,0.05241,-0.03847,119.93350,30.03364,119.88109,30.07211,0.00000,0.00000,0.06502,true,true,false,true
226.15000,119.92572,29.96130,160.25964,119.36679,0.25964,-0.63321,0.04458,-0.11069,0.05075,-0.05380,119.93184,30.01831,119.88109,30.07211,0.00000,0.00000,0.07396,true,true,false,true
226.16000,120.04592,29.98174,160.95899,119.48359,0.95899,-0.51641,0.16463,-0.09026,0.07491,-0.06153,119.95600,30.01058,119.88109,30.07211,0.00000,0.00000,0.09694,true,true,false,true
226.17000,120.02236,30.05123,160.82191,119.88068,0.82191,-0.11932,0.14112,-0.02086,0.08896,-0.05290,119.97005,30.01921,119.88821,30.07211,0.71167,0.00000,0.09745,true,true,false,true
226.18000,119.98009,29.99747,160.53457,119.57348,0.53457,-0.42652,0.09181,-0.07459,0.08957,-0.05750,119.97778,30.01461,119.89538,30.07211,0.71652,0.00000,0.10048,true,true,false,true
226.19000,119.96873,30.07254,160.42679,120.00245,0.42679,0.00245,0.07332,0.00043,0.08612,-0.04521,119.98149,30.02690,119.89538,30.07211,0.00000,0.00000,0.09726,true,true,false,true
226.20000,119.97287,30.09635,160.45088,120.13851,0.45088,0.13851,0.07745,0.02423,0.08428,-0.03048,119.97965,30.04163,119.89538,30.07211,0.00000,0.00000,0.08962,true,true,false,true
226.21000,119.89950,30.17793,160.02400,120.60468,0.02400,0.60468,0.00412,0.10571,0.06727,-0.00158,119.96265,30.07053,119.89538,30.07211,0.00000,0.00000,0.06729,true,true,false,true
226.22000,119.83757,30.08747,159.66368,120.08777,-0.33632,0.08777,-0.05778,0.01535,0.04074,0.00201,119.93611,30.07412,119.89538,30.07211,0.00000,0.00000,0.04079,true,true,false,true
226.23000,119.85017,29.98128,159.73698,119.48097,-0.26302,-0.51903,-0.04517,-0.09075,0.02251,-0.01767,119.91789,30.05444,119.89538,30.07211,0.00000,0.00000,0.02862,true,true,false,true
226.24000,119.86628,30.08607,159.83072,120.07977,-0.16928,0.07977,-0.02909,0.01396,0.01156,-0.01096,119.90694,30.06115,119.89538,30.07211,0.00000,0.00000,0.01593,true,true,false,true
226.25000,119.75712,30.10735,159.19560,120.20137,-0.80440,0.20137,-0.13812,0.03520,-0.02020,-0.00117,119.87518,30.07095,119.89538,30.07211,0.00000,0.00000,0.02023,true,true,false,true
226.26000,119.87188,30.08427,159.86330,120.06948,-0.13670,0.06948,-0.02349,0.01216,-0.02090,0.00166,119.87448,30.07377,119.89538,30.07211,0.00000,0.00000,0.02096,true,true,false,true
226.27000,119.82505,29.97791,159.59083,119.46171,-0.40917,-0.53829,-0.07026,-0.09412,-0.03137,-0.01866,119.86401,30.05345,119.89538,30.07211,0.00000,0.00000,0.03650,true,true,false,true
226.28000,119.83030,30.08462,159.62138,120.07148,-0.37862,0.07148,-0.06504,0.01250,-0.03852,-0.01205,119.85686,30.06006,119.89538,30.07211,0.00000,0.00000,0.04036,true,true,false,true
226.29000,119.92338,29.91296,160.16293,119.09057,0.16293,-0.90943,0.02796,-0.15891,-0.02441,-0.04321,119.87097,30.02890,119.89538,30.07211,0.00000,0.00000,0.04963,true,true,false,true
226.30000,119.94369,30.00954,160.28110,119.64245,0.28110,-0.35755,0.04829,-0.06253,-0.00899,-0.04731,119.88639,30.02480,119.89538,30.07211,0.00000,0.00000,0.04816,true,true,false,true
226.31000,119.84472,30.01149,159.70528,119.65359,-0.29472,-0.34641,-0.05063,-0.06059,-0.01782,-0.05013,119.87755,30.02198,119.89538,30.07211,0.00000,0.00000,0.05320,true,true,false,true
226.32000,119.91482,30.08274,160.11313,120.06074,0.11313,0.06074,0.01944,0.01063,-0.00991,-0.03724,119.88546,30.03488,119.89538,30.07211,0.00000,0.00000,0.03853,true,true,false,true
226.33000,119.85527,30.03224,159.76666,119.77217,-0.23334,-0.22783,-0.04009,-0.03986,-0.01632,-0.03779,119.87906,30.03432,119.89538,30.07211,0.00000,0.00000,0.04116,true,true,false,true
226.34000,119.85517,29.96651,159.76608,119.39657,-0.23392,-0.60343,-0.04017,-0.10549,-0.02138,-0.05216,119.87400,30.01995,119.89538,30.07211,0.00000,0.00000,0.05637,true,true,false,true
226.35000,119.69890,29.92772,158.85687,119.17491,-1.14313,-0.82509,-0.19619,-0.14418,-0.05847,-0.07168,119.83691,30.00043,119.89538,30.07211,0.00000,0.00000,0.09250,true,true,false,true
226.36000,119.84531,30.03498,159.70871,119.78782,-0.29129,-0.21218,-0.05005,-0.03712,-0.05668,-0.06435,119.83869,30.00776,119.89538,30.07211,0.00000,0.00000,0.08575,true,true,false,true
226.37000,119.92774,30.18828,160.18830,120.66382,0.18830,0.66382,0.03233,0.11604,-0.03780,-0.02607,119.85758,30.04604,119.89538,30.07211,0.00000,0.00000,0.04592,true,true,false,true
226.38000,120.09376,30.11640,161.15424,120.25308,1.15424,0.25308,0.19810,0.04423,0.01225,-0.01116,119.90763,30.06095,119.89538,30.07211,0.00000,0.00000,0.01657,true,true,false,true
226.39000,119.94432,30.04644,160.28477,119.85331,0.28477,-0.14669,0.04893,-0.02566,0.02004,-0.01424,119.91541,30.05788,119.89538,30.07211,0.00000,0.00000,0.02458,true,true,false,true
226.40000,119.77528,29.92571,159.30126,119.16342,-0.69874,-0.83658,-0.11993,-0.14620,-0.00966,-0.04223,119.88571,30.02988,119.89538,30.07211,0.00000,0.00000,0.04333,true,true,false,true
226.41000,119.92013,30.10451,160.14402,120.18514,0.14402,0.18514,0.02475,0.03239,-0.00236,-0.02640,119.89301,30.04571,119.89538,30.07211,0.00000,0.00000,0.02651,true,true,false,true
226.42000,119.91183,29.98316,160.09573,119.49171,0.09573,-0.50829,0.01644,-0.08888,0.00163,-0.03966,119.89700,30.03245,119.89538,30.07211,0.00000,0.00000,0.03969,true,true,false,true
226.43000,119.77266,29.96593,159.28602,119.39325,-0.71398,-0.60675,-0.12259,-0.10607,-0.02473,-0.05375,119.87065,30.01836,119.89538,30.07211,0.00000,0.00000,0.05916,true,true,false,true
226.44000,119.75892,29.94442,159.20608,119.27034,-0.79392,-0.72966,-0.13629,-0.12754,-0.04840,-0.06940,119.84698,30.00271,119.89538,30.07211,0.00000,0.00000,0.08461,true,true,false,true
226.45000,119.99614,30.06571,160.58626,119.96342,0.58626,-0.03658,0.10069,-0.00640,-0.01677,-0.05604,119.87861,30.01608,119.89538,30.07211,0.00000,0.00000,0.05849,true,true,false,true
226.46000,119.91385,29.92468,160.10749,119.15754,0.10749,-0.84246,0.01845,-0.14722,-0.00929,-0.07538,119.88608,29.99673,119.89538,30.07211,0.00000,0.00000,0.07595,true,true,false,true
226.47000,119.96905,30.12473,160.42865,120.30068,0.42865,0.30068,0.07363,0.05259,0.00830,-0.04823,119.90368,30.02388,119.89538,30.07211,0.00000,0.00000,0.04894,true,true,false,true
226.48000,119.81349,30.02419,159.52357,119.72617,-0.47643,-0.27383,-0.08184,-0.04789,-0.01082,-0.04816,119.88455,30.02395,119.89538,30.07211,0.00000,0.00000,0.04936,true,true,false,true
226.49000,120.00732,29.94504,160.65131,119.27388,0.65131,-0.72612,0.11181,-0.12692,0.01520,-0.06487,119.91057,30.00724,119.89538,30.07211,0.00000,0.00000,0.06663,true,true,false,true
226.50000,120.03133,30.03998,160.79101,119.81639,0.79101,-0.18361,0.13582,-0.03210,0.04079,-0.05792,119.93617,30.01419,119.89538,30.07211,0.00000,0.00000,0.07084,true,true,false,true
226.51000,119.81816,30.01377,159.55074,119.66662,-0.44926,-0.33338,-0.07717,-0.05831,0.01576,-0.05800,119.91114,30.01411,119.89538,30.07211,0.00000,0.00000,0.06010,true,true,false,true
226.52000,119.91346,30.03969,160.10522,119.81474,0.10522,-0.18526,0.01808,-0.03241,0.01625,-0.05257,119.91163,30.01954,119.89538,30.07211,0.00000,0.00000,0.05503,true,true,false,true
226.53000,119.86187,29.87917,159.80506,118.89748,-0.19494,-1.10252,-0.03344,-0.19259,0.00571,-0.08228,119.90108,29.98983,119.89538,30.07211,0.00000,0.00000,0.08248,true,true,false,true
226.54000,119.94086,30.03397,160.26464,119.78205,0.26464,-0.21795,0.04547,-0.03813,0.01414,-0.07291,119.90952,29.99920,119.89538,30.07211,0.00000,0.00000,0.07427,true,true,false,true
226.55000,119.94996,29.94947,160.31758,119.29919,0.31758,-0.70081,0.05452,-0.12250,0.02271,-0.08343,119.91809,29.98868,119.89538,30.07211,0.00000,0.00000,0.08647,true,true,false,true
226.56000,119.92569,30.10130,160.17637,120.16679,0.17637,0.16679,0.03031,0.02918,0.02432,-0.05954,119.91970,30.01257,119.89538,30.07211,0.00000,0.00000,0.06431,true,true,false,true
226.57000,119.95421,30.08692,160.34231,120.08462,0.34231,0.08462,0.05881,0.01480,0.03164,-0.04376,119.92702,30.02835,119.89538,30.07211,0.00000,0.00000,0.05400,true,true,false,true
